GRID_ID,P_Val,P_M,P_W,P_20_VAL,P_20_M,P_20_W,P_30_VAL,P_30_M,P_30_W,P_40_VAL,P_40_M,P_40_W,P_50_VAL,P_50_M,P_50_W,P_60_VAL,P_60_M,P_60_W,D_CSV,D_COFFEE,D_KFOOD,D_PHARM,D_SALON,SIDO_CD,SIDO_NM
다사421458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사421459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사421460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사421461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사421462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사421463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사421464,214,100,114,17,9,8,58,26,32,40,20,20,23,7,16,22,14,8,0,0,0,0,0,11,서울특별시
다사421465,344,175,169,20,7,13,61,30,31,72,41,31,41,17,24,37,18,19,0,0,0,0,0,11,서울특별시
다사421466,337,161,176,19,7,12,67,33,34,74,36,38,52,28,24,29,15,14,0,0,0,0,0,11,서울특별시
다사421467,343,172,171,47,23,24,60,34,26,31,16,15,54,27,27,82,42,40,0,0,0,0,0,11,서울특별시
다사421468,668,314,354,55,22,33,88,39,49,142,74,68,87,42,45,91,38,53,0,0,0,0,0,11,서울특별시
다사421469,250,112,138,26,11,15,35,16,19,43,21,22,29,14,15,48,19,29,0,0,1,0,0,11,서울특별시
다사421470,76,38,38,16,10,6,8,0,0,11,7,0,10,0,6,15,6,9,0,0,1,0,0,11,서울특별시
다사421471,584,278,306,74,31,43,67,36,31,79,37,42,112,53,59,92,50,42,0,0,0,0,0,11,서울특별시
다사421472,413,200,213,34,18,16,49,23,26,70,31,39,73,40,33,70,31,39,1,1,0,0,2,11,서울특별시
다사421473,615,300,315,65,32,33,68,28,40,99,51,48,88,42,46,121,55,66,0,1,1,0,4,11,서울특별시
다사421474,582,279,303,61,31,30,68,32,36,93,44,49,91,44,47,99,40,59,0,0,0,0,0,11,서울특별시
다사421475,556,265,291,59,33,26,64,36,28,74,29,45,90,47,43,108,53,55,0,0,0,0,1,11,서울특별시
다사421476,435,208,227,48,26,22,59,31,28,75,36,39,67,27,40,72,36,36,1,0,0,0,0,11,서울특별시
다사421477,50,26,24,6,0,0,0,0,0,11,0,6,7,6,0,7,0,0,0,0,0,0,0,11,서울특별시
다사422456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사422457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사422458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사422459,128,66,62,28,16,12,6,0,0,20,8,12,29,13,16,14,8,6,0,0,0,0,1,11,서울특별시
다사422460,167,79,88,24,11,13,9,0,0,20,9,11,50,25,25,17,7,10,0,0,0,0,0,11,서울특별시
다사422461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사422462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사422463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사422464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사422465,535,253,282,39,18,21,69,34,35,90,51,39,57,22,35,112,44,68,0,0,0,0,0,11,서울특별시
다사422466,358,171,187,32,18,14,98,49,49,50,29,21,49,22,27,63,28,35,0,0,0,0,0,11,서울특별시
다사422467,833,420,413,84,47,37,116,58,58,149,73,76,124,63,61,130,61,69,2,0,0,0,0,11,서울특별시
다사422468,238,121,117,22,16,6,34,13,21,50,25,25,39,19,20,29,13,16,0,0,1,0,1,11,서울특별시
다사422469,342,156,186,44,21,23,37,17,20,44,21,23,55,28,27,60,24,36,0,0,0,0,0,11,서울특별시
다사422470,397,188,209,44,30,14,47,21,26,57,27,30,63,28,35,74,30,44,0,0,0,0,0,11,서울특별시
다사422471,134,66,68,12,0,8,14,0,9,27,15,12,21,12,9,16,6,10,1,2,0,0,2,11,서울특별시
다사422472,354,161,193,45,21,24,32,13,19,67,35,32,68,32,36,37,13,24,0,1,1,0,1,11,서울특별시
다사422473,496,249,247,57,35,22,37,19,18,102,47,55,69,35,34,68,31,37,0,0,2,0,1,11,서울특별시
다사422474,488,230,258,53,26,27,67,33,34,81,41,40,62,28,34,92,44,48,1,1,0,0,2,11,서울특별시
다사422475,465,228,237,40,19,21,51,26,25,80,44,36,66,33,33,88,46,42,0,0,0,0,0,11,서울특별시
다사422476,635,333,302,83,46,37,90,54,36,102,53,49,114,57,57,103,47,56,1,0,0,0,0,11,서울특별시
다사422477,131,68,63,16,0,11,9,6,0,14,7,7,29,19,10,25,14,11,0,0,0,0,0,11,서울특별시
다사423457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사423458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사423459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사423460,173,83,90,25,13,12,10,0,8,21,9,12,43,20,23,27,15,12,0,0,0,0,0,11,서울특별시
다사423461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사423462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사423463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사423464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사423465,474,235,239,38,19,19,51,28,23,72,37,35,63,32,31,109,41,68,0,0,0,0,0,11,서울특별시
다사423466,459,228,231,55,33,22,47,24,23,64,33,31,71,34,37,97,42,55,1,0,0,0,0,11,서울특별시
다사423467,1015,475,540,80,47,33,128,55,73,201,109,92,142,65,77,161,63,98,0,0,0,0,0,11,서울특별시
다사423468,857,432,425,102,59,43,96,39,57,165,84,81,141,72,69,121,62,59,0,0,0,0,0,11,서울특별시
다사423469,60,27,33,0,0,0,8,0,7,24,13,11,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사423470,97,43,54,10,7,0,14,6,8,7,6,0,11,0,9,27,10,17,0,0,0,0,1,11,서울특별시
다사423471,634,313,321,62,32,30,90,50,40,88,45,43,114,51,63,109,53,56,0,0,0,0,1,11,서울특별시
다사423472,429,212,217,44,20,24,51,26,25,73,39,34,65,31,34,76,31,45,0,0,0,0,0,11,서울특별시
다사423473,223,119,104,29,18,11,29,12,17,27,19,8,42,20,22,33,16,17,0,0,0,0,0,11,서울특별시
다사423474,321,153,168,30,15,15,54,25,29,50,27,23,51,26,25,55,30,25,0,0,0,0,0,11,서울특별시
다사423475,382,184,198,41,15,26,72,40,32,43,27,16,55,26,29,71,30,41,0,0,0,0,0,11,서울특별시
다사423476,554,275,279,79,40,39,63,31,32,84,41,43,98,53,45,93,46,47,0,0,0,0,0,11,서울특별시
다사423477,124,65,59,14,7,7,18,13,0,16,9,7,21,10,11,17,7,10,0,0,2,0,0,11,서울특별시
다사423478,83,44,39,12,0,7,19,12,7,18,13,0,9,6,0,14,0,9,1,1,0,0,0,11,서울특별시
다사424457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사424458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사424459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사424460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사424461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사424462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사424463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사424464,221,114,107,24,10,14,36,18,18,27,15,12,41,25,16,32,17,15,0,0,1,0,0,11,서울특별시
다사424465,287,140,147,39,20,19,34,23,11,48,27,21,46,22,24,51,20,31,0,0,0,0,0,11,서울특별시
다사424466,474,236,238,67,34,33,60,31,29,66,30,36,88,42,46,65,37,28,0,0,0,0,0,11,서울특별시
다사424467,368,175,193,60,33,27,49,28,21,40,20,20,65,31,34,70,28,42,0,0,0,0,0,11,서울특별시
다사424468,572,289,283,76,44,32,94,51,43,95,50,45,94,42,52,72,36,36,1,2,0,0,3,11,서울특별시
다사424469,543,282,261,74,41,33,76,47,29,76,40,36,100,48,52,77,37,40,0,0,0,0,0,11,서울특별시
다사424470,259,124,135,33,19,14,31,12,19,38,19,19,46,21,25,35,18,17,0,0,0,0,0,11,서울특별시
다사424471,463,232,231,55,25,30,64,40,24,81,36,45,73,33,40,73,38,35,0,0,0,0,1,11,서울특별시
다사424472,162,83,79,31,18,13,25,9,16,24,17,7,16,8,8,22,8,14,0,0,0,0,0,11,서울특별시
다사424473,206,101,105,27,15,12,48,22,26,34,13,21,32,20,12,27,13,14,0,0,0,0,0,11,서울특별시
다사424474,204,95,109,20,10,10,22,10,12,23,11,12,43,21,22,34,18,16,0,0,0,0,0,11,서울특별시
다사424475,396,194,202,49,24,25,38,18,20,53,25,28,60,30,30,80,32,48,0,0,0,0,0,11,서울특별시
다사424476,153,82,71,22,17,0,28,14,14,16,10,6,25,9,16,27,18,9,0,0,0,0,0,11,서울특별시
다사424477,266,137,129,37,18,19,41,25,16,38,20,18,46,19,27,44,21,23,0,0,0,0,0,11,서울특별시
다사424478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사425457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사425458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사425459,935,448,487,122,63,59,170,86,84,142,75,67,192,82,110,88,38,50,0,0,0,0,0,11,서울특별시
다사425460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사425461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사425462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사425463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사425464,244,128,116,28,15,13,23,12,11,31,18,13,38,19,19,65,34,31,0,0,0,0,0,11,서울특별시
다사425465,410,213,197,48,26,22,45,30,15,61,33,28,72,39,33,70,35,35,0,0,1,0,2,11,서울특별시
다사425466,329,166,163,33,17,16,37,20,17,46,26,20,57,27,30,85,44,41,0,0,0,0,0,11,서울특별시
다사425467,318,165,153,33,14,19,37,21,16,51,26,25,60,32,28,58,33,25,0,0,0,0,0,11,서울특별시
다사425468,473,258,215,51,30,21,56,34,22,60,30,30,97,51,46,90,51,39,0,0,0,0,0,11,서울특별시
다사425469,480,229,251,63,31,32,63,39,24,65,28,37,94,46,48,86,33,53,0,0,0,0,1,11,서울특별시
다사425470,780,386,394,99,59,40,110,59,51,116,56,60,129,60,69,122,55,67,0,0,0,0,0,11,서울특별시
다사425471,533,260,273,66,36,30,77,33,44,77,37,40,89,42,47,92,53,39,0,0,0,0,1,11,서울특별시
다사425472,168,88,80,24,16,8,28,17,11,21,10,11,26,12,14,30,16,14,0,0,0,0,0,11,서울특별시
다사425473,235,112,123,19,9,10,24,12,12,37,19,18,43,24,19,42,17,25,0,0,0,0,1,11,서울특별시
다사425474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사425475,230,109,121,44,14,30,85,46,39,27,13,14,20,12,8,28,14,14,1,0,0,0,0,11,서울특별시
다사425476,263,124,139,31,16,15,51,20,31,33,14,19,38,18,20,44,20,24,0,0,1,0,0,11,서울특별시
다사425477,137,72,65,16,9,7,20,10,10,26,12,14,26,12,14,15,6,9,1,1,0,0,1,11,서울특별시
다사425478,241,123,118,23,17,6,27,13,14,52,23,29,30,17,13,32,13,19,0,0,0,0,0,11,서울특별시
다사426458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사426459,381,167,214,32,15,17,111,53,58,69,35,34,51,20,31,34,13,21,0,0,0,0,0,11,서울특별시
다사426460,453,232,221,60,36,24,83,46,37,78,39,39,76,30,46,57,32,25,0,0,1,0,0,11,서울특별시
다사426461,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사426462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사426463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사426464,244,122,122,35,19,16,33,18,15,30,16,14,49,25,24,34,14,20,0,0,0,0,0,11,서울특별시
다사426465,346,184,162,44,20,24,50,38,12,37,21,16,64,30,34,65,33,32,0,0,0,0,2,11,서울특별시
다사426466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,서울특별시
다사426467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사426468,87,49,38,9,0,0,8,6,0,11,9,0,12,6,6,32,17,15,1,0,0,0,0,11,서울특별시
다사426469,117,63,54,14,6,8,16,11,0,13,11,0,29,11,18,17,10,7,1,4,3,0,1,11,서울특별시
다사426470,78,38,40,10,0,0,9,0,0,0,0,0,20,10,10,10,0,0,0,0,0,0,0,11,서울특별시
다사426471,137,63,74,27,12,15,31,13,18,18,11,7,16,8,8,19,8,11,0,0,2,0,0,11,서울특별시
다사426472,265,126,139,56,20,36,27,18,9,32,17,15,46,28,18,42,18,24,1,0,3,0,0,11,서울특별시
다사426473,192,91,101,38,19,19,31,12,19,26,15,11,35,15,20,24,10,14,0,1,1,0,1,11,서울특별시
다사426474,233,123,110,61,28,33,48,20,28,36,21,15,32,24,8,24,14,10,1,1,2,0,1,11,서울특별시
다사426475,296,147,149,59,27,32,58,29,29,59,28,31,39,22,17,37,14,23,1,0,0,0,1,11,서울특별시
다사426476,216,103,113,30,15,15,50,26,24,22,9,13,37,18,19,27,15,12,0,0,0,0,0,11,서울특별시
다사426477,335,175,160,38,19,19,36,21,15,65,40,25,35,19,16,75,38,37,0,1,0,0,0,11,서울특별시
다사426478,27,15,12,0,0,0,0,0,0,14,7,7,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사427458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사427459,622,300,322,81,49,32,55,28,27,118,50,68,130,65,65,66,26,40,0,0,0,0,1,11,서울특별시
다사427460,464,223,241,80,42,38,27,9,18,89,40,49,104,55,49,43,21,22,0,0,0,0,0,11,서울특별시
다사427461,470,200,270,33,14,19,31,10,21,75,40,35,93,49,44,95,34,61,0,0,0,0,0,11,서울특별시
다사427462,331,154,177,26,16,10,26,17,9,31,15,16,48,24,24,96,40,56,0,0,0,0,0,11,서울특별시
다사427463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사427464,187,102,85,22,14,8,32,17,15,25,17,8,28,17,11,33,13,20,0,0,0,0,0,11,서울특별시
다사427465,207,100,107,26,14,12,33,14,19,28,13,15,31,16,15,35,17,18,0,0,0,0,0,11,서울특별시
다사427466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사427467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,서울특별시
다사427468,39,20,19,0,0,0,0,0,0,8,0,0,0,0,0,7,0,0,0,1,0,0,0,11,서울특별시
다사427469,100,60,40,13,9,0,18,15,0,11,6,0,17,12,0,18,9,9,0,2,3,0,7,11,서울특별시
다사427470,52,23,29,0,0,0,6,0,0,9,0,6,0,0,0,13,6,7,1,2,2,0,3,11,서울특별시
다사427471,117,36,81,40,8,32,38,10,28,11,0,6,17,7,10,8,0,0,0,2,4,0,0,11,서울특별시
다사427472,293,121,172,87,20,67,54,28,26,25,11,14,33,16,17,41,25,16,0,1,2,0,3,11,서울특별시
다사427473,423,213,210,62,32,30,67,32,35,65,35,30,62,29,33,81,39,42,1,0,0,0,0,11,서울특별시
다사427474,434,220,214,70,25,45,80,40,40,63,35,28,70,37,33,79,50,29,1,1,1,0,2,11,서울특별시
다사427475,445,229,216,66,31,35,72,38,34,47,23,24,93,48,45,53,36,17,0,0,1,0,0,11,서울특별시
다사427476,452,238,214,68,38,30,68,45,23,53,31,22,90,48,42,71,26,45,1,0,0,0,0,11,서울특별시
다사427477,454,217,237,57,25,32,69,37,32,72,36,36,81,39,42,63,28,35,0,0,0,0,0,11,서울특별시
다사427478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,서울특별시
다사428458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사428459,209,102,107,39,17,22,17,6,11,22,12,10,51,25,26,31,16,15,0,0,0,0,0,11,서울특별시
다사428460,840,415,425,118,57,61,53,26,27,142,63,79,183,93,90,93,46,47,0,0,0,0,1,11,서울특별시
다사428461,369,175,194,29,21,8,37,20,17,42,23,19,57,27,30,93,39,54,0,0,0,0,0,11,서울특별시
다사428462,434,191,243,42,24,18,79,38,41,76,38,38,59,24,35,60,26,34,0,0,0,0,0,11,서울특별시
다사428463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사428464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사428465,106,60,46,13,8,0,9,0,0,16,12,0,17,8,9,17,9,8,0,0,0,0,1,11,서울특별시
다사428466,84,57,27,0,0,0,20,11,9,11,8,0,17,12,0,20,15,0,0,1,4,0,2,11,서울특별시
다사428467,50,28,22,0,0,0,6,0,0,0,0,0,7,0,0,14,8,6,2,2,1,0,2,11,서울특별시
다사428468,22,8,14,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,2,6,0,2,11,서울특별시
다사428469,79,47,32,6,0,0,8,6,0,11,6,0,16,12,0,18,12,6,0,2,3,0,2,11,서울특별시
다사428470,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,11,서울특별시
다사428471,397,160,237,94,25,69,112,51,61,53,20,33,40,22,18,32,13,19,1,1,4,0,2,11,서울특별시
다사428472,471,234,237,54,31,23,63,31,32,63,35,28,76,38,38,95,48,47,0,0,0,0,0,11,서울특별시
다사428473,518,262,256,98,55,43,71,38,33,65,38,27,100,46,54,82,36,46,0,0,0,0,0,11,서울특별시
다사428474,161,84,77,12,7,0,20,12,8,30,15,15,28,18,10,34,18,16,0,2,1,0,5,11,서울특별시
다사428475,461,213,248,64,33,31,64,34,30,73,34,39,76,33,43,61,27,34,0,0,0,0,1,11,서울특별시
다사428476,499,249,250,79,37,42,87,47,40,87,46,41,82,31,51,65,35,30,0,0,0,0,0,11,서울특별시
다사428477,602,297,305,89,42,47,95,54,41,86,43,43,112,50,62,86,39,47,0,0,2,0,0,11,서울특별시
다사428478,30,15,15,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사429458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사429459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사429460,675,321,354,85,41,44,68,31,37,102,47,55,105,49,56,117,57,60,0,0,0,0,1,11,서울특별시
다사429461,627,297,330,85,38,47,83,39,44,92,40,52,119,57,62,84,39,45,0,0,0,0,0,11,서울특별시
다사429462,660,312,348,49,24,25,144,73,71,118,62,56,84,38,46,66,30,36,0,0,0,0,0,11,서울특별시
다사429463,608,290,318,51,27,24,108,52,56,101,46,55,100,41,59,80,44,36,0,0,0,0,0,11,서울특별시
다사429464,264,142,122,27,15,12,26,14,12,53,29,24,48,28,20,51,25,26,0,0,0,0,0,11,서울특별시
다사429465,149,74,75,19,11,8,12,0,7,23,10,13,29,15,14,25,13,12,0,0,1,0,0,11,서울특별시
다사429466,23,13,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,1,11,서울특별시
다사429467,455,226,229,42,23,19,52,21,31,101,52,49,72,35,37,62,29,33,0,0,0,0,0,11,서울특별시
다사429468,149,78,71,22,13,9,13,9,0,23,10,13,22,13,9,35,15,20,0,0,2,0,0,11,서울특별시
다사429469,462,232,230,26,12,14,28,13,15,127,57,70,53,34,19,49,21,28,0,0,1,0,0,11,서울특별시
다사429470,72,37,35,6,0,0,8,7,0,10,0,6,8,0,0,19,13,6,0,0,2,0,1,11,서울특별시
다사429471,235,140,95,23,14,9,34,22,12,28,19,9,36,22,14,42,24,18,0,2,1,0,1,11,서울특별시
다사429472,452,220,232,63,30,33,57,31,26,62,34,28,81,32,49,80,39,41,0,1,1,0,2,11,서울특별시
다사429473,533,256,277,91,42,49,85,51,34,77,39,38,82,36,46,94,39,55,0,0,0,0,0,11,서울특별시
다사429474,241,123,118,31,19,12,28,15,13,25,13,12,43,20,23,60,29,31,0,0,2,0,2,11,서울특별시
다사429475,579,277,302,89,41,48,124,66,58,88,39,49,81,45,36,86,35,51,0,0,0,0,0,11,서울특별시
다사429476,594,275,319,78,31,47,78,42,36,96,45,51,94,45,49,96,41,55,0,0,0,0,0,11,서울특별시
다사429477,368,174,194,61,20,41,67,38,29,63,33,30,57,31,26,45,18,27,0,0,0,0,0,11,서울특별시
다사429478,272,130,142,29,14,15,27,14,13,38,23,15,32,13,19,58,23,35,1,0,0,0,0,11,서울특별시
다사429479,62,30,32,0,0,0,7,0,6,13,8,0,9,6,0,9,0,0,0,0,0,0,0,11,서울특별시
다사430457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사430458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사430459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사430460,96,43,53,7,0,0,0,0,0,13,0,8,12,6,6,16,6,10,0,0,0,0,0,11,서울특별시
다사430461,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,1,11,서울특별시
다사430462,417,192,225,48,22,26,76,39,37,68,34,34,72,33,39,49,18,31,0,0,0,0,0,11,서울특별시
다사430463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,11,서울특별시
다사430464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사430465,428,202,226,51,31,20,43,15,28,67,30,37,92,41,51,53,25,28,0,0,0,0,0,11,서울특별시
다사430466,408,186,222,47,26,21,52,26,26,69,29,40,78,32,46,50,21,29,0,0,0,0,1,11,서울특별시
다사430467,355,186,169,38,20,18,46,25,21,70,33,37,60,33,27,38,14,24,0,0,0,0,0,11,서울특별시
다사430468,146,73,73,18,9,9,9,7,0,21,10,11,33,19,14,14,0,10,1,1,2,0,0,11,서울특별시
다사430469,1021,493,528,83,44,39,74,31,43,253,114,139,170,101,69,65,26,39,0,0,0,0,0,11,서울특별시
다사430470,110,56,54,18,7,11,19,12,7,12,0,8,21,10,11,11,7,0,1,3,3,0,3,11,서울특별시
다사430471,235,116,119,26,12,14,35,18,17,36,20,16,36,20,16,42,17,25,0,1,3,0,0,11,서울특별시
다사430472,487,248,239,65,27,38,72,48,24,73,41,32,66,34,32,80,34,46,1,0,1,0,7,11,서울특별시
다사430473,392,221,171,74,42,32,65,40,25,47,30,17,66,37,29,49,21,28,0,1,0,0,2,11,서울특별시
다사430474,546,273,273,63,30,33,84,40,44,96,51,45,93,50,43,88,42,46,0,0,1,0,4,11,서울특별시
다사430475,549,263,286,65,35,30,63,34,29,76,36,40,91,40,51,111,53,58,0,0,0,0,0,11,서울특별시
다사430476,573,268,305,76,35,41,93,50,43,80,42,38,97,44,53,89,42,47,0,0,0,0,1,11,서울특별시
다사430477,201,101,100,26,12,14,36,20,16,27,15,12,37,19,18,31,14,17,0,1,0,0,0,11,서울특별시
다사430478,330,159,171,46,21,25,64,36,28,49,24,25,46,20,26,60,28,32,0,0,0,0,0,11,서울특별시
다사430479,171,81,90,19,13,6,12,0,8,36,20,16,20,10,10,37,14,23,1,0,0,0,0,11,서울특별시
다사431457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사431458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사431459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사431460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사431461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사431462,307,155,152,37,21,16,35,17,18,77,30,47,55,29,26,25,9,16,0,0,0,0,0,11,서울특별시
다사431463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사431464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사431465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사431466,354,185,169,47,28,19,27,16,11,64,28,36,85,44,41,31,14,17,0,0,0,0,0,11,서울특별시
다사431467,670,312,358,66,38,28,72,29,43,128,54,74,130,65,65,67,32,35,0,0,0,0,0,11,서울특별시
다사431468,143,61,82,28,8,20,10,0,6,14,6,8,36,18,18,20,8,12,0,2,0,0,1,11,서울특별시
다사431469,732,355,377,61,29,32,50,21,29,210,100,110,97,50,47,59,23,36,0,0,0,0,0,11,서울특별시
다사431470,370,199,171,53,28,25,32,18,14,61,30,31,63,33,30,60,34,26,0,1,0,0,3,11,서울특별시
다사431471,175,87,88,17,7,10,23,13,10,36,17,19,33,17,16,26,11,15,0,1,0,0,2,11,서울특별시
다사431472,483,247,236,73,37,36,61,34,27,62,34,28,90,48,42,67,31,36,1,2,1,0,4,11,서울특별시
다사431473,516,256,260,52,32,20,59,26,33,82,44,38,86,46,40,87,37,50,0,0,0,0,0,11,서울특별시
다사431474,521,247,274,85,33,52,87,54,33,64,36,28,99,36,63,77,36,41,0,0,1,0,0,11,서울특별시
